"specie"	"genomesize"
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_lacustris_C3-12m-Tous_C3-12m-Tous_"	2569458
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_CC9902_CC9902_"	2234828
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Synechococcus_sp_A15-24"	2305373
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Cyanobium_sp_WAJ14-Wanaka_WAJ14-Wanaka_"	2144642
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_J7-Johnson_J7-Johnson_"	2995359
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Synechococcus_sp_RS9916_RS9916_"	2664873
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_MED4_"	1657990
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
"Synechococcus_sp_PCC_7502_PCC_7502_"	3583735
